timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
1832.031,-7.287293,112.796107,0.29,20.44,20.05,4.47,0.45,288.66,-1.36,1740,1800,11.94,10.86,4,0,0.555974633201746,0,-2451398.91185933,5832756.91394345,-803659.702290819,2.67620509086797e-11,0.552960715534956,-2.43445156533628e-08
1832.131,-7.287293,112.796107,0.25,19.97,19.99,4.79,0.47,288.33,-1.7,1800,1800,11.8,10.89,4,0,0.555974633201746,0,-2451398.91185933,5832756.91394345,-803659.702290819,2.67620509086797e-11,0.552960715534956,-2.43445156533628e-08
1832.231,-7.287293,112.796106,0.24,20.62,19.99,5.02,0.5,287.98,-2.04,1800,1859,11.86,10.87,4,-0.11029676063054,0.555974633201746,0,-2451398.81005852,5832756.95672843,-803659.702290819,-0.110426267305661,0.552960715329953,-2.59476361508248e-08
1832.331,-7.287293,112.796106,0.27,20.44,20.23,5,0.51,287.61,-2.42,1800,1859,11.87,10.89,4,-0.11029676063054,0.555974633201746,0,-2451398.81005852,5832756.95672843,-803659.702290819,-0.110426267305661,0.552960715329953,-2.59476361508248e-08
1832.431,-7.287292,112.796106,0.31,20.44,20.59,4.75,0.51,287.2,-2.82,1800,1859,11.95,10.89,4,-0.11029676063054,0.667169559861847,0,-2451398.81549372,5832756.96966071,-803659.592591973,-0.110426267508159,0.663552858316629,-3.78147407553708e-08
1832.531,-7.287292,112.796106,0.23,19.91,20.23,4.5,0.5,286.75,-3.27,1800,1859,11.94,10.9,4,-0.11029676063054,0.667169559861847,0,-2451398.81549372,5832756.96966071,-803659.592591973,-0.110426267508159,0.663552858316629,-3.78147407553708e-08
1832.631,-7.287292,112.796106,0.25,20.39,20.41,4.44,0.51,286.28,-3.75,1859,1859,11.93,11.02,4,-0.11029676063054,0.667169559861847,0,-2451398.81549372,5832756.96966071,-803659.592591973,-0.110426267508159,0.663552858316629,-3.78147407553708e-08
1832.731,-7.287291,112.796106,0.35,20.39,20.47,4.6,0.53,285.83,-4.2,1859,1859,11.88,10.86,4,-0.11029676063054,0.778364486521948,0,-2451398.82092891,5832756.98259299,-803659.482893127,-0.110426267779101,0.774145001402463,-5.07419845724444e-08
1832.831,-7.287291,112.796106,0.37,20.39,20.05,4.87,0.54,285.38,-4.64,1859,1920,11.89,10.85,4,-0.11029676063054,0.778364486521948,0,-2451398.82092891,5832756.98259299,-803659.482893127,-0.110426267779101,0.774145001402463,-5.07419845724444e-08
1832.931,-7.287291,112.796106,0.24,20.62,20.59,5.06,0.54,284.91,-5.11,1859,1859,11.88,10.89,4,-0.11029676063054,0.778364486521948,0,-2451398.82092891,5832756.98259299,-803659.482893127,-0.110426267779101,0.774145001402463,-5.07419845724444e-08
