timestamp,latitude,longitude,speedMps,Calc_deg_servo_1,Calc_deg_servo_2,roll,pitch,yaw,zigzag_yaw,rpm_prop_1,rpm_prop_2,battery_1,battery_2,mode_auto,x_enu_flat,y_enu_flat,z_enu_flat,X_ecef,Y_ecef,Z_ecef,x_enu_ecef,y_enu_ecef,z_enu_ecef
2001.431,-7.287178,112.796163,0.69,0.27,0.39,5.22,0.48,14.6,0,2279,2340,11.88,10.93,0,-3.41920040875121,0.667169559861847,0,-2451405.2377479,5832756.00518191,-803647.086921948,-3.42321510958231,0.663552737812893,-9.53071244341741e-07
2001.531,-7.287178,112.796162,0.74,0.04,0.69,5.64,0.46,14.5,0,2220,2340,11.86,10.85,0,-3.52949719744488,0.667169559861847,0,-2451405.1359471,5832756.047967,-803647.086921948,-3.53364140525937,0.663552730077193,-1.01356518975027e-06
2001.631,-7.287178,112.796161,0.75,0.27,0.87,5.59,0.45,14.4,0,2279,2279,11.86,10.89,0,-3.63979398457115,0.667169559861847,0,-2451405.03414631,5832756.09075209,-803647.086921948,-3.64406769849758,0.663552722215226,-1.07504655619262e-06
2001.731,-7.287179,112.796161,0.62,0.45,0.75,5.09,0.46,14.3,0,2279,2279,11.83,10.85,0,-3.63979398457115,0.555974633201746,0,-2451405.02871118,5832756.07782001,-803647.196620821,-3.64406769026998,0.552960579690834,-1.06484487227831e-06
2001.831,-7.287179,112.79616,0.78,0.27,0.57,4.43,0.49,14.22,0,2220,2340,11.8,10.89,0,-3.75009077169741,0.555974633201746,0,-2451404.92691038,5832756.1206051,-803647.196620821,-3.75449398407437,0.552960571542403,-1.12856641676373e-06
2001.931,-7.287179,112.796159,0.75,0.45,0.57,3.98,0.51,14.13,0,2279,2340,11.86,10.83,0,-3.86038755882367,0.555974633201746,0,-2451404.82510958,5832756.16339019,-803647.196620821,-3.86492027679622,0.552960563067259,-1.19484288418903e-06
2002.031,-7.287179,112.796159,0.77,0.04,0.45,3.99,0.49,14.04,0,2279,2279,11.93,10.85,0,-3.86038755882367,0.555974633201746,0,-2451404.82510958,5832756.16339019,-803647.196620821,-3.86492027679622,0.552960563067259,-1.19484288418903e-06
2002.131,-7.287179,112.796158,0.82,0.45,0.69,4.42,0.47,13.95,0,2279,2279,11.88,11.03,0,-3.97068434594994,0.555974633201746,0,-2451404.72330878,5832756.20617527,-803647.196620821,-3.97534657087438,0.55296055439167,-1.26268685352038e-06
2002.231,-7.287179,112.796157,0.68,0.45,1.1,4.99,0.45,13.85,0,2279,2340,11.94,10.89,0,-4.08098113464361,0.555974633201746,0,-2451404.62150798,5832756.24896036,-803647.196620821,-4.08577286508942,0.552960545452502,-1.33259203560776e-06
2002.331,-7.287179,112.796156,0.85,1.23,0.33,5.4,0.45,13.76,0,2220,2279,12.02,10.89,0,-4.19127792176987,0.555974633201746,0,-2451404.51970718,5832756.29174544,-803647.196620821,-4.19619915901207,0.552960536272641,-1.4043794649421e-06
2002.431,-7.287179,112.796156,0.7,0.21,0.75,5.46,0.45,13.67,0,2220,2220,11.94,10.86,0,-4.19127792176987,0.555974633201746,0,-2451404.51970718,5832756.29174544,-803647.196620821,-4.19619915901207,0.552960536272641,-1.4043794649421e-06
