v,r,x_ENU,y_ENU,psi,delta,rpm
0.315382384238344,0.291469985083318,-1.5459681214354,0.884737116438438,6.42944389849671,-0.103934356956262,2249.5
0.294179086784071,0.274016692562737,-1.5459681214354,0.884737116438438,6.45684556775302,0.11065387457644,2189.5
0.130732664075358,0.249582083035418,-1.65639441657099,0.884737112960247,6.48180377605654,0.553705705195201,2219
0.0966559036553506,0.219911485750981,-1.65639441657099,0.884737112960247,6.50379492463167,0.547509786350621,2249.5
0.157143617796633,0.188495559215565,-1.76682071105333,0.884737109132458,6.52264448055321,0.311890337331387,2249.5
0.112011612059859,0.169296937443602,-1.76682071105333,0.884737109132458,6.53957417429755,0.388684824419137,2219
0.177729335118464,0.151843644923299,-1.87724700481398,0.884737105086862,6.5547585387899,0.437990375787977,2189.5
0.12374992483596,0.123918376891711,-1.87724700481398,0.884737105086862,6.56715037647906,0.464955712731289,2219
0.192164347178821,0.102974425867527,-1.98767329914081,0.884737100754801,6.57744781906583,0.437466777012379,2219
0.131646390319262,0.0837758040957988,-1.98767329914081,0.884737100754801,6.5858253994754,0.572293461728941,2220
0.200998735373166,0.0558505360638747,-2.0980995926775,0.884737096336721,6.59141045308179,0.701011494063522,2189.5
0.202981131782535,0.0314159265358531,-2.0980995926775,0.884737096336721,6.59455204573537,0.708254610459299,2249.5
0.20386155581649,0.0139626340159665,-2.20852588892681,0.884737091517751,6.59594830913697,0.709825406786094,2249.5
-0.00671433873006594,-0.00174532925199184,-2.31895218237643,0.884737086463609,6.59577377621177,0.736267144953808,2279
-0.00768957982765825,-0.0139626340159665,-2.31895218237643,0.884737086463609,6.59437751281018,0.249145750722191,2249.5
-0.00890861310395549,-0.0174532925199581,-2.42937847190996,0.774144938846699,6.59263218355818,0.145385926691128,2279
-0.077357628950636,-0.0244346095278946,-2.42937847190996,0.774144938846699,6.59018872260539,0.479965544298441,2279
-0.0131749810763961,-0.036651914291912,-2.53980476520406,0.774144933288286,6.5865235311762,0.681289273515986,2249.5
0.129805425666303,-0.0506145483077634,-2.53980476520406,0.774144933288286,6.58146207634542,0.168773338667852,2249.5
0.191389521946888,-0.0523598775598743,-2.65023105942518,0.774144927552312,6.57622608858943,0.0354301838154849,2279
0.188287411708759,-0.0488692190558915,-2.65023105942518,0.774144927552312,6.57133916668385,0.00994837673636768,2279
0.185513868049597,-0.043633231299796,-2.76065735292462,0.77414492159853,6.56697584355386,0.0135263017029561,2249.5
0.183070223805409,-0.0383972435439078,-2.87108364906822,0.774144915375647,6.56313611919948,0.010471975511966,2249.5
-0.03218258482263,-0.0383972435438294,-2.87108364906822,0.774144915375647,6.55929639484509,0.0135263017029561,2189.5
-0.0347397890380237,-0.036651914291912,-2.981509941622,0.774144908831574,6.5556312034159,0.00994837673636768,2249.5
-0.0370530513524749,-0.0331612557879204,-2.98150993490623,0.663552766149109,6.55231507783711,0.0109955742875643,2220
-0.039244184540209,-0.0314159265358531,-3.09193622960645,0.663552759490609,6.54917348518352,0.0140499004785544,2189.5
-0.0411915345531487,-0.0279252680319418,-3.20236252236556,0.663552752551168,6.54638095838033,0.0266162710929135,2249.5
0.227749660130746,-0.0244346095278858,-3.20236252236556,0.663552752551168,6.54393749742754,0.0167551608191456,2249.5
0.169471120262776,-0.0209439510239497,-3.31278881654943,0.663552745279492,6.54184310232515,0.0156206968053492,2189.5
0.168129253338415,-0.0209439510239497,-3.42321510958231,0.663552737812893,6.53974870722275,0.0115191730631626,2279
0.222680621847473,-0.0174532925199184,-3.42321510958231,0.663552737812893,6.53800337797076,0.00575958653158129,2309.5
-0.0482478768273649,-0.0174532925199581,-3.53364140525937,0.663552730077193,6.53625804871876,0.0063704517697793,2280
-0.0494640081695424,-0.0174532925199184,-3.64406769849758,0.663552722215226,6.53451271946677,0.00994837673636768,2279
0.00387036623470885,-0.0174532925199581,-3.64406769026998,0.552960579690834,6.53276739021478,0.010471975511966,2279
-0.0516526635976644,-0.0139626340159753,-3.75449398407437,0.552960571542403,6.53137112681318,0.00733038285837618,2280
-0.0527468012065909,-0.0157079632679266,-3.86492027679622,0.552960563067259,6.52980033048638,0.00890117918517108,2309.5
0.214314604868257,-0.0157079632679623,-3.86492027679622,0.552960563067259,6.52822953415959,0.00427605666738611,2279
0.212968135377396,-0.0157079632679266,-3.97534657087438,0.55296055439167,6.5266587378328,0.00994837673636768,2279
0.158603582947241,-0.0174532925199581,-4.08577286508942,0.552960545452502,6.5249134085808,0.0135263017029561,2309.5
0.210123869455319,-0.0157079632679623,-4.19619915901207,0.552960536272641,6.52334261225401,0.0136135681655558,2249.5
0.208775776279219,-0.0157079632679266,-4.19619915901207,0.552960536272641,6.52177181592721,0.00837758040957278,2220
-0.0595517374654033,-0.0174532925199581,-4.30662545178373,0.552960526897857,6.52002648667522,0.00680678408277789,2220
-0.0608877745140836,-0.0191986217719191,-4.41705174591171,0.552960517322627,6.51810662449802,0.0068940505453776,2249.5
-0.0109111198674951,-0.0157079632679623,-4.41705173610384,0.442368374857148,6.51653582817123,0.0135263017029561,2249.5
-0.0126593520360235,-0.0191986217719539,-4.52747802835914,0.442368364869187,6.51461596599403,0.00322885911618951,2220
-0.0646517417350859,-0.0191986217719102,-4.63790432197076,0.442368354680781,6.51269610381684,0.00270526034059121,2279
0.19932489038983,-0.0191986217719539,-4.74833061729952,0.442368344400834,6.51077624163965,-0.0106465084371654,2309.5
0.198423529872967,-0.010471975511951,-4.74833061729952,0.442368344400834,6.50972904408845,-0.513388599474132,2280
0.149381007006209,0.00872664625997904,-4.85875690989704,0.442368333753927,6.51060170871445,-0.662701516982247,2279
0.151182991429018,0.0279252680319329,-4.96918320184131,0.442368322757421,6.51339423551764,-0.686612527734569,2279
-0.00995753279495215,0.0418879020478042,-4.96918320184131,0.442368322757421,6.51758302572242,-0.683558201543579,2280
0.157705205638848,0.0593411945678664,-5.07960949593202,0.44236831164649,6.52351714517921,-0.681463806441186,2309.5
-0.0517742601204485,0.076794487087641,-5.19003577712278,0.331776157825164,6.53119659388798,-0.702756823315517,2279
0.0105457402226869,0.0890117918517951,-5.19003578844247,0.44236830036352,6.54009777307315,-0.693419311817347,2279
0.0199220487921303,0.102974425867762,-5.30046207148726,0.331776146187074,6.55039521565992,-0.679893010114391,2309.5
